name,exp,variant,workload,rc,insts,cycles,cpi,ipc,sim_ms,host_s,l1d_acc,l1d_miss,l1d_mr,l1d_mshr_miss,l1d_miss_lat_cyc,l1d_hit_lat,l1d_amat,l1d_mpki,l1d_repl,l1d_wb,l1i_acc,l1i_miss,l1i_mr,l2_acc,l2_miss,l2_mr,l2_miss_lat_cyc,l2_mpki,victim_hits,victim_miss,dram_rd,dram_wr,dram_bytes,dram_lat_cyc,dtlb_acc,dtlb_miss,dtlb_mr,dtlb_mpki,itlb_acc,itlb_miss,page_faults,penalty_cyc,penalty_frac,pf_issued,pf_useful,pf_accuracy,program_output
line_128B_matmul,line,128B,matmul,0,6862544,23120603,3.3691008757102323,0.29681509604226153,11.56,4.06,1881622,64599,0.034331550120055995,64599,29.901469062,2.0,3.026563783765357,9.413272978650483,64087,64078,8772200,66,8e-06,64665,1832,0.028330627078017475,162.956331878,0.26695639401364857,0,0,1832,0,234496,56.354260000000004,1881686,120,6.377259542771748e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
line_128B_stream,line,128B,stream,0,6820444,33726165,4.944863560202239,0.20223004898422337,16.863,3.82,1574368,98350,0.06246951157543853,98350,174.049334012,2.0,12.87277688576,14.419882341970698,97838,32781,6822833,64,9e-06,98414,98414,1.0,169.044617636,14.429265895299485,0,0,98414,32781,16792960,62.455760000000005,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
line_128B_stride,line,128B,stride,0,8766024,64709869,7.381895030175596,0.13546657002195445,32.355000000000004,6.15,1863849,1602100,0.8595653403253161,1602100,26.2022483,2.0,24.522544477277936,182.7624473763704,1601588,1601580,11098754,64,6e-06,1602164,2148,0.001340686721209564,175.822160148,0.24503697457364934,0,0,2148,0,274944,69.24512,1863917,142,7.618364980844104e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
line_16B_chase,line,16B,chase,0,3160920,25842681,8.17568334535515,0.12231393484290581,12.921,3.22,632814,521613,0.8242753794953968,521613,32.30318071,2.0,28.62671653864363,165.01936145172925,517517,517481,4359367,343,7.9e-05,521956,20969,0.04017388438872242,179.871810768,6.633828125988636,0,0,20969,0,335504,77.76122,633093,393614,0.6217317203001771,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
line_16B_matmul,line,16B,matmul,0,6862544,33934349,4.944864324367173,0.20223001773218044,16.967,5.06,1881627,450600,0.23947360449228247,450600,29.906027518,2.0,9.161704205780847,65.66078119134828,446504,446467,8772200,354,4e-05,450954,14332,0.03178151208327235,146.836170806,2.0884383400674733,0,0,14332,0,229312,45.29674,1881691,120,6.377242597217077e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
line_16B_stream,line,16B,stream,0,6820444,135211433,19.824432690892266,0.05044280538022254,67.606,6.48,1574374,786591,0.4996214368377527,786591,152.47934441200002,2.0,78.181949143202,115.32841556942627,782495,262195,6822833,343,5e-05,786934,786934,1.0,147.478976636,115.37870555054774,0,0,786934,262195,16786064,45.95324,1575402,4111,0.0026094926882154522,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
line_16B_stride,line,16B,stride,0,8766024,66876817,7.629093532027747,0.1310771713312851,33.438,6.94,1863859,1616553,0.8673150705069429,1616553,27.301933188,2.0,25.679378107926063,184.4111994217675,1612457,1612421,11098754,334,3e-05,1616887,16864,0.010429918726540569,148.27188093,1.923791219371519,0,0,16864,0,269824,46.74564,1863927,142,7.618324108186641e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
line_256B_chase,line,256B,chase,0,3160920,22661187,7.1691744808473485,0.1394860736994933,11.331000000000001,2.75,632800,492292,0.7779582806573957,492292,27.735981896000002,2.0,23.577436788156817,155.74326461916152,492036,492032,4359367,38,9e-06,492330,4412,0.008961468933438953,215.902765186,1.3957961606114675,0,0,4412,0,1129472,98.09902000000001,633079,393614,0.6217454693648028,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
line_256B_matmul,line,256B,matmul,0,6862544,22346675,3.2563252053465885,0.3070946348841606,11.173,3.72,1881622,36950,0.019637312914070944,36950,29.92473613,2.0,2.5876414072558145,5.384300632535107,36694,36689,8772200,38,4e-06,36988,927,0.02506218232940413,183.858683926,0.13508110111935165,0,0,927,0,237312,67.17638000000001,1881686,120,6.377259542771748e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
line_256B_stream,line,256B,stream,0,6820444,26342241,3.862247237863107,0.25891661988818643,13.171000000000001,3.32,1574368,49182,0.031239202016301145,49182,195.99109430200002,2.0,8.122605388296108,7.210967497130685,48926,16393,6822833,35,5e-06,49217,49217,1.0,190.98933295400002,7.216099127857365,0,0,49217,16393,16796160,74.2001,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
line_256B_stride,line,256B,stride,0,8766024,64538377,7.362331770937429,0.1358265331029319,32.269,6.09,1863849,1601061,0.8590078917337187,1601061,26.112539121999998,2.0,24.430877179003467,182.64392157721676,1600805,1600801,11098754,40,4e-06,1601101,1086,0.000678283256334235,192.67587477,0.12388740893248752,0,0,1086,0,278016,76.01888000000001,1863917,142,7.618364980844104e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
line_32B_chase,line,32B,chase,0,3160920,25512133,8.071109993293092,0.12389869557359237,12.756,3.13,632808,519505,0.8209520107204713,519505,31.831874572,2.0,28.13244143488524,164.35246700327752,517457,517435,4359367,198,4.5e-05,519703,18719,0.03601864911305111,184.198461456,5.922010047707629,0,0,18719,0,599008,82.01824,633087,393614,0.6217376126819852,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
line_32B_matmul,line,32B,matmul,0,6862544,27754275,4.044312867065042,0.24726079135556595,13.877,4.52,1881624,230078,0.1222762889929125,230078,29.888029278,2.0,5.654597305425359,33.52663385473375,228030,228007,8772200,201,2.3e-05,230279,7205,0.03128813309072907,148.631783484,1.0499021937054247,0,0,7205,0,230560,47.09334,1881688,120,6.377252764539073e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
line_32B_stream,line,32B,stream,0,6820444,76573983,11.227125829344834,0.08906999130501021,38.287,4.99,1574368,393314,0.24982342120774811,393314,153.918207844,2.0,40.45237326975333,57.66692021809724,391266,131102,6822833,189,2.8e-05,393503,393503,1.0,148.91644536400003,57.69463102402131,0,0,393503,131102,16787360,47.39606,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
line_32B_stride,line,32B,stride,0,8766024,65631979,7.4870863917324435,0.1335633045591997,32.815999999999995,7.02,1863854,1608298,0.8628884022031769,1608298,26.671706984,2.0,25.014706623455073,183.46949540635526,1606250,1606228,11098754,186,1.7e-05,1608484,8465,0.005262719430221252,151.31896042600002,0.9656601442113323,0,0,8465,0,270880,49.78872,1863922,142,7.618344544460552e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
line_64B_chase,line,64B,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,3.06,632806,518448,0.8192842672161769,518448,31.590705336,2.0,27.88176787204693,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,17578,0.033897586016715456,186.73665946,5.561039191121572,0,0,17578,0,1124992,84.51386,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
line_64B_matmul,line,64B,matmul,0,6862544,24657977,3.5931247945368363,0.2783092870919622,12.328999999999999,4.19,1881623,119767,0.06365090137609924,119767,29.821912546,2.0,3.8981916143121027,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,3632,0.030295952754329183,151.107929516,0.5292497942453994,0,0,3632,0,232448,49.555339999999994,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
line_64B_stream,line,64B,stream,0,6820444,47146867,6.912580324682675,0.14466378009804978,23.573,4.06,1574368,196674,0.12492250858757292,196674,156.243529902,2.0,21.5183337059353,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,151.24095718200002,28.852373833726954,0,0,196786,65556,16789888,49.73364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
line_64B_stride,line,64B,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,6.97,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
o3_default_chase,o3,default,chase,0,3160920,18240565,5.7706506333599075,0.17329068480060789,9.12,14.25,642445,518568,0.8071788246464678,518451,31.65184701,2.0,27.548700667421617,164.0560343191223,517427,517411,1117199,180,0.000161,518576,17592,0.033923667890530994,187.493576626,5.565468281386432,0,0,17591,0,1125824,84.32061999999999,644827,394672,0.6120587382352166,124.85985092947622,1117199,4,1335,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
o3_default_matmul,o3,default,matmul,0,6862544,3132196,0.4564190772401605,2.190968892112754,1.5659999999999998,14.07,1914619,141422,0.07386430407302967,120620,29.947136796,2.0,4.212024418416359,20.607809581985922,119596,117018,29757,189,0.006351,120747,3681,0.030485229446694326,146.99972833400003,0.5363900034739304,0,0,3680,0,235520,45.106120000000004,1916743,716,0.0003735503403429672,0.10433448586996309,29757,5,653,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
o3_default_stream,o3,default,stream,0,6820444,18894487,2.770272287258718,0.36097534693585487,9.447000000000001,19.17,1574600,1114224,0.7076235234345231,196682,160.10130997,2.0,115.29145306745413,163.36531756583588,195658,65556,1216,180,0.148026,196802,196802,1.0,158.26370667,28.85471972205915,0,0,196802,65556,16790912,56.45686,1599510,27659,0.01729217072728523,4.055307836264032,1216,4,24572,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
o3_default_stride,o3,default,stride,0,8766024,12008617,1.3699046454812354,0.7299778150972756,6.004,24.13,1864104,1311879,0.7037584812864518,1008912,39.248261462,2.0,29.621296879630695,149.6549632992107,1007888,1007872,467961,196,0.000419,1009031,4274,0.00423574696912186,146.649274684,0.4875642594635835,0,0,4274,0,273536,45.07826,1866576,2018,0.0010811239403056719,0.23020699007896853,467961,4,1941,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
o3_l1d32k8w_chase,o3,l1d32k8w,chase,0,3160920,18287283,5.785430507573745,0.17284798403349474,9.144,14.34,642629,522232,0.8126492890921512,521783,31.607659048000002,2.0,27.6859416552243,165.2151905141541,521271,521255,1120420,180,0.000161,521908,17592,0.03370709013849184,187.585663938,5.565468281386432,0,0,17591,0,1125824,84.41158,645654,394672,0.6112747694585645,124.85985092947622,1120420,4,1335,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
o3_l1d32k8w_matmul,o3,l1d32k8w,matmul,0,6862544,3189114,0.4647130859925998,2.151865377029482,1.595,14.08,1913313,138658,0.07247010813181115,123137,30.377064432,2.0,4.201429144114035,20.205043494074502,122625,119893,29753,189,0.006352,123264,3669,0.029765381619937695,146.574270918,0.5346413808057187,0,0,3668,0,234752,44.68456,1918589,716,0.00037319092312110616,0.10433448586996309,29753,5,653,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
o3_l1d32k8w_stream,o3,l1d32k8w,stream,0,6820444,18894487,2.770272287258718,0.36097534693585487,9.447000000000001,19.22,1574600,1114224,0.7076235234345231,196682,160.101300098,2.0,115.2914460817947,163.36531756583588,196170,65556,1216,180,0.148026,196802,196802,1.0,158.26374223800002,28.85471972205915,0,0,196802,65556,16790912,56.45704,1599510,27659,0.01729217072728523,4.055307836264032,1216,4,24572,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
o3_l1d32k8w_stride,o3,l1d32k8w,stride,0,8766024,3958881,0.45161649112528096,2.2142681227346817,1.9789999999999999,16.9,1864106,4226,0.0022670384624050347,4175,150.506862282,2.0,2.3412048456491914,0.4820885728809321,3663,3647,467945,196,0.000419,4294,4274,0.9953423381462506,146.643659336,0.4875642594635835,0,0,4274,0,273536,45.072540000000004,1866575,2018,0.0010811245195076545,0.23020699007896853,467945,4,1941,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
o3_pf_chase,o3,pf,chase,0,3160920,18090601,5.723207483897093,0.17472719673602882,9.045,14.44,642409,516632,0.804210401784533,518481,31.428504236000002,2.0,27.275130019120457,163.44355440821028,517457,517431,1117175,185,0.000166,518606,16696,0.03219399698422309,189.243378414,5.282006504435418,0,0,17600,0,1126400,84.52748,644793,394672,0.6120910121542883,124.85985092947622,1117175,4,1335,0,0.0,11393,2822,0.24769595365575353,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
o3_pf_matmul,o3,pf,matmul,0,6862544,2861136,0.4169206055363725,2.398538203007477,1.431,14.08,1914647,130308,0.0680584985117361,122058,27.352119456,2.0,3.8615441812890046,18.988293554110545,121034,118403,29613,187,0.006315,122185,357,0.00292179891148668,159.741742296,0.05202152437929724,0,0,3706,0,237184,54.35106,1916671,612,0.00031930362592223706,0.08917975607879527,29613,5,549,0,0.0,35338,8498,0.2404776727602015,matmul: n=96 block=0 checksum=219826053362
o3_pf_stream,o3,pf,stream,0,6820444,5970431,0.8753727763177881,1.1423704586821286,2.985,16.69,1574574,1006308,0.6390985752336823,196705,71.747123148,2.0,47.853484181002344,147.54288723725318,195681,65556,1177,189,0.160578,196825,145372,0.7385850374698336,82.368394986,21.31415491425485,0,0,196845,65556,16793664,91.94518,1599486,27658,0.017291804992353794,4.05516121824327,1177,4,24571,0,0.0,896538,102257,0.11405763057449879,stream: words=524288 passes=2 checksum=8dd97a8432780000
o3_pf_stride,o3,pf,stride,0,8766024,11354439,1.295278110121533,0.7720349724015427,5.677,24.35,1864088,1302997,0.6989997253348554,1005048,38.845164646,2.0,29.152759418141237,148.64173312781256,1004024,1004005,467935,198,0.000423,1005167,356,0.000354170003591443,165.007634832,0.040611342154664415,0,0,4280,0,273920,53.910940000000004,1866557,2018,0.001081134945249462,0.23020699007896853,467935,4,1941,0,0.0,31295,7960,0.25435373062789585,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
opt_combined_chase,opt,combined,chase,0,3160920,22955709,7.262350518203561,0.13769646583340117,11.478,5.64,632806,495248,0.7826221622424566,1462168,28.157084936,2.0,24.036358695056823,156.67843539222758,1461144,1446004,4359367,114,2.6e-05,1462282,16608,0.011357590396380452,173.59484826599999,5.254166508484872,0,0,17610,0,1127040,69.1715,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,1016585,24235,0.02383961990389392,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
opt_combined_chase4m,opt,combined,chase4m,0,5126955,35210869,6.86779365139737,0.14560717033141102,17.605,7.44,1026016,589032,0.5740963103889218,1737773,34.78045675,2.0,21.96733189381647,114.8892471262182,1736748,1435256,6916033,114,1.6e-05,1737887,82392,0.04740929646173773,179.83879117,16.070357551412094,0,0,87592,14792,6552576,75.62516000000001,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,1217314,29045,0.023859907961298398,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
opt_combined_matmul,opt,combined,matmul,0,6862544,21386459,3.116403916681627,0.3208826669248986,10.693,4.4,1881623,1982,0.0010533459678160823,112055,32.895055500000005,2.0,2.034649874072011,0.2888141773662945,111031,110800,8772200,117,1.3e-05,112172,311,0.00277252790357665,167.03508038599998,0.045318470817819166,0,0,3675,0,235200,52.27446,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,231127,112980,0.4888221627070831,matmul: n=96 block=0 checksum=219826053362
opt_combined_matmulb,opt,combined,matmulb,0,9102071,26443313,2.9051973995808207,0.3442106894850884,13.222,4.89,1995850,2653,0.001329258210787384,19015,33.330192236,2.0,2.044304431696825,0.29147212760700286,17991,17940,11175021,120,1.1e-05,19135,312,0.01630519989547949,171.220871794,0.0342779132353505,0,0,3676,0,235264,52.85028,1995914,120,6.012283094361781e-05,0.013183812782827117,11175021,5,58,0,0.0,44408,16695,0.3759457755359395,matmul: n=96 block=16 checksum=219826053362
opt_combined_pagewalk,opt,combined,pagewalk,0,4025259,11217711,2.786829617671807,0.35883069192993117,5.609,2.19,505655,1631,0.0032255193758590345,4635,76.26793378199999,2.0,2.2460036981705747,0.40519131812387726,3625,1145,5033313,122,2.4e-05,4759,1722,0.361840722840933,154.328659698,0.4277985590492438,0,0,1760,0,112640,51.20684,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,0,0.0,3450,102,0.029565217391304348,pagewalk: pages=512 hops=500000 final=200
opt_combined_stream,opt,combined,stream,0,6820444,17106977,2.5081911089659266,0.39869370257527087,8.552999999999999,4.16,1574368,3486,0.002214221833777109,196713,86.37923121,2.0,2.1912627797300632,0.5111104203773245,195688,195407,6822833,112,1.6e-05,196825,3183,0.016171726152673694,191.31580333,0.46668516008635214,0,0,65936,268,4236992,53.4006,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,632969,255933,0.40433733721556664,stream: words=524288 passes=2 checksum=8dd97a8432780000
opt_combined_stride,opt,combined,stride,0,8766024,25960367,2.9614756929709523,0.33766949442586847,12.98,4.8,1863851,106,5.687149884835215e-05,4219,179.28301886800003,2.0,2.0101960940010803,0.012092141203355136,3195,3170,11098754,112,1e-05,4331,320,0.07388593858231356,175.12789375,0.03650457721767588,0,0,4287,0,274368,53.57918,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,23679,8029,0.33907681912242915,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
opt_line128_chase,opt,line128,chase,0,3160920,22582599,7.1443120990091495,0.13997148866700418,11.291,5.42,632800,490889,0.7757411504424778,1421218,27.640313797999998,2.0,23.441728824251612,155.2994065019045,1420706,1410836,4359367,68,1.6e-05,1421286,8348,0.005873553950436435,185.894623144,2.641003252217709,0,0,8829,0,1130112,76.7849,633079,393614,0.6217454693648028,124.52513825088899,4359367,4,275,0,0.0,977143,21201,0.021696926652496104,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
opt_line128_chase4m,opt,line128,chase4m,0,5126955,33103651,6.456785947994472,0.1548758171719488,16.552,7.21,1026010,586057,0.5712000857691446,1698952,31.361550156,2.0,19.91372013896053,114.30898067176327,1698439,1503631,6916033,68,1e-05,1699020,41649,0.02451354310131723,191.652224736,8.123535314821371,0,0,44599,7575,6678272,82.6899,1027105,531919,0.5178818134465317,103.74949653351746,6916033,4,1091,0,0.0,1164513,21719,0.01865071493405398,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
opt_line128_matmul,opt,line128,matmul,0,6862544,28319795,4.126719624675631,0.24232322303180515,14.16,5.3,1881622,239777,0.1274310143057426,530584,31.198663758,2.0,5.975677367665751,34.93995812631584,530072,529846,8772200,66,8e-06,530650,240,0.0004522755111655517,203.395575,0.034972453364233436,0,0,1867,0,238976,63.196419999999996,1881686,120,6.377259542771748e-05,0.017486226682116718,8772200,5,58,0,0.0,501160,31971,0.06379399792481442,matmul: n=96 block=0 checksum=219826053362
opt_line128_matmulb,opt,line128,matmulb,0,9102071,26478989,2.9091169471211553,0.34374692326810513,13.239,4.98,1995848,3965,0.0019866242319054356,17060,33.875157630000004,2.0,2.0672972090073745,0.43561514736591267,16548,16503,11175021,68,6e-06,17128,241,0.014070527790751986,200.80887137000002,0.026477490672177792,0,0,1868,0,239104,62.813559999999995,1995912,120,6.012289118959152e-05,0.013183812782827117,11175021,5,58,0,0.0,25692,7878,0.3066324147594582,matmul: n=96 block=16 checksum=219826053362
opt_line128_pagewalk,opt,line128,pagewalk,0,4025259,24885957,6.182448632497934,0.16174821004472523,12.443,5.34,505653,478100,0.9455100632251762,1387373,30.857444049999998,2.0,31.176023874682834,118.77496578481036,1386862,477928,5033313,69,1.4e-05,1387443,1616,0.001164732533156317,163.96969925800002,0.40146484983947617,0,0,1637,0,209536,56.52416,506178,501042,0.9898533717387954,124.47447481019233,5033313,6,515,0,0.0,909408,53,5.8279672050388825e-05,pagewalk: pages=512 hops=500000 final=200
opt_line128_stream,opt,line128,stream,0,6820444,17145317,2.5138124438819527,0.3978021520395336,8.573,3.8,1574368,3104,0.0019715847883087054,98376,111.469072164,2.0,2.219770727045428,0.4551023364461317,97863,97620,6822833,64,9e-06,98440,2346,0.02383177570093458,240.507992328,0.34396587670831985,0,0,33069,199,4258304,68.27333999999999,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,305234,125964,0.412680107720634,stream: words=524288 passes=2 checksum=8dd97a8432780000
opt_line128_stride,opt,line128,stride,0,8766024,25957433,2.961140991628588,0.3377076616166167,12.979,4.82,1863849,101,5.418893912543344e-05,2139,215.435643564,2.0,2.011674228974538,0.01152175718432895,1627,1611,11098754,64,6e-06,2203,247,0.112119836586473,211.31560323800002,0.02817697053989357,0,0,2162,0,276736,66.24748,1863917,142,7.618364980844104e-05,0.016198906140343673,11098754,4,66,0,0.0,11341,3914,0.34511947800017634,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
page_16KiB_chase4m,page,16KiB,chase4m,0,5126955,142330733,27.76126043626285,0.03602141921098657,71.165,6.63,1026016,603820,0.5885093409849359,603820,189.395342984,2.0,113.46092848512974,117.77361026184158,602796,102805,6915215,114,1.6e-05,603934,570782,0.9451065844943322,193.878888962,111.32962938040221,0,0,570782,69653,40987840,91.58696,1026294,424320,0.413448777835591,82.76257544682954,6915215,2,274,13277660,0.0932873717442318,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
page_16KiB_matmul,page,16KiB,matmul,0,6862544,24636725,3.5900279837914337,0.27854936076122133,12.318000000000001,4.13,1881623,117553,0.062474257595703284,117553,29.90367749,2.0,3.8682100505690937,17.129653376357222,116529,116515,8772142,117,1.3e-05,117670,3632,0.030865981133678933,151.512665198,0.5292497942453994,0,0,3632,0,232448,49.96544,1881644,34,1.8069305352128246e-05,0.004954430893266404,8772142,2,15,31080,0.0012615313114872208,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
page_16KiB_pagewalk,page,16KiB,pagewalk,0,4025284,20621979,5.12311156181775,0.19519387542776567,10.311,2.05,505664,603,0.001192491456777623,603,185.95356550600002,2.0,2.221748038223243,0.14980309463878821,0,0,5032577,122,2.4e-05,727,727,1.0,175.844566712,0.1806083744650067,0,0,727,0,46528,73.81017999999999,505804,305176,0.6033483325556935,75.81477480843587,5032577,6,130,9415460,0.45657402715811124,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
page_16KiB_stream,page,16KiB,stream,0,6820444,47707477,6.994775853302219,0.14296383772296323,23.854,4.11,1574368,196674,0.12492250858757292,196674,156.32950974800002,2.0,21.529074523985596,28.835952615401578,195650,65556,6822063,112,1.6e-05,196786,196786,1.0,151.327548708,28.852373833726954,0,0,196786,65556,16789888,49.81566,1574627,1035,0.0006572985221261924,0.15174965148896466,6822063,2,257,545110,0.011426091553741146,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
page_256KiB_chase4m,page,256KiB,chase4m,0,5126955,129218171,25.20368737388957,0.039676734009801144,64.609,6.27,1026016,603820,0.5885093409849359,603820,189.6045444,2.0,113.58404547259302,117.77361026184158,602796,102811,6914960,114,1.6e-05,603934,570776,0.9450966496339004,194.102036526,111.32845909511592,0,0,570776,69653,40987456,91.79178,1026039,40,3.8984872894695034e-05,0.007801901908637778,6914960,1,19,39230,0.00030359507255368906,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
page_256KiB_matmul,page,256KiB,matmul,0,6862544,24719275,3.602057050563173,0.27761914538351146,12.36,4.1,1881623,117553,0.062474257595703284,117553,30.820710658,2.0,3.9255010169305296,17.129653376357222,116529,116515,8772126,117,1.3e-05,117670,3632,0.030865981133678933,181.080947136,0.5292497942453994,0,0,3632,0,232448,78.94136,1881632,8,4.251628373667114e-06,0.001165748445474448,8772126,1,3,6270,0.00025364821581539104,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
page_256KiB_pagewalk,page,256KiB,pagewalk,0,4025274,11230267,2.7899385234396465,0.3584308369516059,5.615,1.89,505664,603,0.001192491456777623,603,192.189054726,2.0,2.229183805846922,0.14980346679505543,0,0,5032322,122,2.4e-05,727,727,1.0,180.752407152,0.18060882315092092,0,0,727,0,46528,78.64717999999999,505684,22,4.350543026870536e-05,0.005465466450234195,5032322,1,10,20690,0.001842342662022194,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
page_256KiB_stream,page,256KiB,stream,0,6820444,47178013,6.917146889557337,0.14456827590428617,23.589,4.08,1574368,196674,0.12492250858757292,196674,156.232964194,2.0,21.51701381118694,28.835952615401578,195650,65556,6821823,112,1.6e-05,196786,196786,1.0,151.23107843,28.852373833726954,0,0,196786,65556,16789888,49.72336,1574387,36,2.2866042466051865e-05,0.005278248747442249,6821823,1,17,35110,0.0007442026013261729,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
page_2MiB_chase4m,page,2MiB,chase4m,0,5126955,129187025,25.197612422968408,0.039686299765785304,64.594,6.89,1026016,603820,0.5885093409849359,603820,189.604186678,2.0,113.58383494985453,117.77361026184158,602796,102811,6914945,114,1.6e-05,603934,570776,0.9450966496339004,194.10165809400002,111.32845909511592,0,0,570776,69653,40987456,91.80656,1026024,10,9.746360708911292e-06,0.0019504754771594445,6914945,1,4,8330,6.448015967547825e-05,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
page_2MiB_matmul,page,2MiB,matmul,0,6862544,24719275,3.602057050563173,0.27761914538351146,12.36,4.48,1881623,117553,0.062474257595703284,117553,30.820710658,2.0,3.9255010169305296,17.129653376357222,116529,116515,8772126,117,1.3e-05,117670,3632,0.030865981133678933,181.080947136,0.5292497942453994,0,0,3632,0,232448,78.94136,1881632,8,4.251628373667114e-06,0.001165748445474448,8772126,1,3,6270,0.00025364821581539104,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
